Loan_ID,Borrower_Credit_Score,Debt_to_Income_Ratio,Loan_to_Value_Ratio,Annual_Income,Loan_Amount,Loan_Term_Years,Collateral_Value,Industry_Sector,Credit_History_Length_Years,Past_Due_Payments,Consumer_Confidence_Index,Business_Confidence_Index,Inflation_Rate,GDP_Growth_Rate,Loan_Type,Credit_Rating
5183,811,0.3963503189189497,1.0769622238882308,140843.36782876536,300812.18138396123,24,698876.3337172495,Finance,1,9,0.9831487963794372,0.18000995304867762,0.11800230226131092,0.33549666491244734,Personal,Ba
5184,746,0.565649276298056,1.1269415172190704,161842.1304746073,373377.9904023181,14,224644.285612679,Healthcare,9,7,0.25790260199691273,0.22045733547067958,0.4692342335263199,0.6008103358169566,Corporate,B
5185,373,0.5380195571322126,0.7968042720316808,45586.42126246659,166773.22817841213,15,328014.7659996664,Healthcare,20,4,0.0015331335906768606,0.8606101792190013,0.0866758980548864,0.3584054069655025,Government,Caa
5186,836,0.4385171610293588,0.7195378976740947,81101.6421802355,262034.38035076394,19,614930.5400025682,Consumer Goods,16,3,0.91285302231967,0.5085050176499404,0.5189054850435045,0.27390853855236164,Corporate,Ba
5187,400,0.42891132993634773,1.0875273549062667,58745.29027934421,398462.8955884058,24,791100.6334932777,Consumer Goods,14,6,0.13160062166351372,0.20585557563046086,0.4051437162065241,0.35670144290365335,Personal,Caa
5188,475,0.20658210119595408,1.0443307865509772,116949.50803883799,345486.44270775886,24,607124.8513577146,Technology,28,5,0.8672080959436244,0.8516823962059397,0.00591166752253558,0.9258572655886991,Corporate,B
5189,726,0.15837648357900427,0.8752297149760779,172403.5526275433,33251.11577902967,18,794048.9198707201,Consumer Goods,8,3,0.5142900867287769,0.07604671170140997,0.7777107970659627,0.5808128883957867,Government,Ba
5190,416,0.3076967149843992,0.5825179490906065,69221.03484045886,286535.62003479194,11,236331.86212690143,Consumer Goods,8,1,0.1788164152675763,0.28402106105930447,0.6507643680445623,0.4346243428031523,Corporate,Caa
5191,465,0.19329001974656237,0.9562329373476708,154253.60097902367,191285.16824897382,13,337803.23268826527,Real Estate,6,9,0.19688322167922834,0.9385510052194379,0.24077520440044842,0.779905120326074,Personal,B
5192,340,0.15120835883887948,0.5459672965030119,98990.07938570304,355846.1726539487,10,110606.8949387627,Healthcare,28,8,0.5271767108452442,0.9684376413429691,0.6420398041241963,0.10609630363057598,Personal,Caa
5193,728,0.2511633666364468,0.570256763283117,183522.7330609813,13250.581091235406,29,984966.2876740668,Consumer Goods,10,3,0.7946564760173528,0.3703611143235349,0.5441275006346534,0.5584707358605433,Government,Baa
5194,643,0.5302449713983243,0.731798167247662,136554.22194392123,168645.4190026941,7,810900.3536243282,Real Estate,25,2,0.8106590485516147,0.8047309340462896,0.5081173095298496,0.3002821098904698,Corporate,B
5195,723,0.10857407700918062,0.7598228478076436,196014.01095126278,47814.072517446315,27,718630.1704612516,Real Estate,8,9,0.2380239631607055,0.15589548754934168,0.37641636412857227,0.35255521380087806,Personal,Baa
5196,665,0.24631884086108782,0.8233818272231961,71763.86187372278,460643.4944106346,22,202864.34029974914,Energy,14,5,0.7109970609235531,0.8910994258759715,0.0434421233177662,0.5452018908871707,Corporate,B
5197,419,0.3120260926072461,0.7374000714531241,187072.92430059527,438867.2863640268,27,701697.0334983607,Consumer Goods,19,1,0.4796005259946199,0.7924865275230798,0.9861707813911532,0.7187781644416888,Personal,B
5198,528,0.35528487480764326,0.5236517088041635,90699.47999016923,484203.8967236145,1,863788.6542308993,Finance,14,7,0.6203771399912722,0.6585164606668864,0.5097935299740521,0.856391094301667,Government,B
5199,429,0.19078875419149463,0.6101909790980136,135734.46859106445,323516.80604992836,18,812245.4143099197,Consumer Goods,6,8,0.12966253901465719,0.837720071234542,0.054748085335712515,0.9979252381731835,Corporate,B
5200,651,0.5821100999190155,0.580578376082424,59666.39628603085,404489.1875102311,4,757138.5157936524,Consumer Goods,2,3,0.4343487198830883,0.5624901450163637,0.050680932656893884,0.32085467053352223,Corporate,B
5201,617,0.3894365217860948,0.8018285189961716,159163.4704236001,307875.0322397546,16,393285.4040390172,Healthcare,17,9,0.12325335408564853,0.3323870096432474,0.7695631076234057,0.32938262458114165,Government,B
5202,636,0.36105527352852207,0.6484902490271651,196302.57378623058,248561.68377231492,18,769294.5839416957,Finance,21,6,0.5025490673222384,0.6649627522231052,0.3447277185447184,0.9913483940701843,Government,Ba
5203,572,0.10441129446517058,0.7054817050264768,163862.43978666034,417741.1243373071,21,489726.8962148877,Energy,29,0,0.061453729344917885,0.6640938406722026,0.42883520487762394,0.42004959640617123,Government,Ba
5204,416,0.34285768969800356,0.8300972243553083,134685.4462239127,389202.2770756553,19,410480.30157719715,Technology,7,1,0.1336092854996943,0.5798401041328445,0.6152716526729535,0.5465133678950475,Personal,Caa
5205,667,0.518835314727592,0.6648933018673696,106196.37582022189,367972.02010375686,15,965134.4965935911,Consumer Goods,28,3,0.3251227663510582,0.787266834193109,0.0020943424909568575,0.696896807510296,Personal,B
5206,393,0.20982227152562136,0.6721503730702415,88690.17232714818,447485.90658500226,22,155203.19139261977,Consumer Goods,6,4,0.5111617124659342,0.05342053986123596,0.5159213930637575,0.810791840886401,Corporate,Caa
5207,467,0.2756037841932065,1.083200924170598,101232.14480814776,464728.3669320053,25,866071.7633067984,Healthcare,15,9,0.11462370402890976,0.6390532837431333,0.6927992042906511,0.549592242513526,Personal,Caa
5208,640,0.11028573234384778,0.8836608076424546,85809.0131700504,225417.2142373417,10,328879.28158042073,Technology,4,7,0.8790461921989259,0.576799462128213,0.39275043916531616,0.250273362569954,Government,B
5209,451,0.5884637571168976,1.0997316161059976,171560.67739084302,144996.54684187274,7,521248.6195368644,Real Estate,4,1,0.28032232452317707,0.22057567508455522,0.1622765057077008,0.11263558695666553,Corporate,Caa
5210,573,0.1333258985640204,0.8601681406534473,181828.89094867467,258333.84694708974,21,369306.62659486575,Finance,9,1,0.5838223619599312,0.08721636923893594,0.8519847876342125,0.7750800090563262,Personal,Ba
5211,795,0.5491105619547847,1.1364849626963252,191441.80657065558,51067.76816640634,1,508165.5356941062,Technology,12,9,0.1420108931687084,0.4699045928090959,0.3972993946259269,0.08592455547045974,Corporate,Ba
5212,400,0.2564938570902273,0.6783194500451011,101121.59472433454,469389.4284549065,1,820218.5378613971,Energy,3,4,0.738634465254446,0.25403746376005054,0.9964335923663222,0.19001682882330206,Personal,B
5213,381,0.39377820099293925,0.9316690234130407,122857.26458396569,492007.3943524876,1,191183.07703843122,Consumer Goods,27,1,0.5396678897836069,0.7724995145760339,0.5355416200872001,0.20636676577713853,Corporate,Caa
5214,828,0.43965776998300166,0.8522622416977153,128072.22157722311,328088.90615131345,19,757245.1271246084,Real Estate,13,2,0.9341987441149013,0.4903945164204372,0.12640980262560464,0.034909961536567446,Corporate,Ba
5215,372,0.17041458371555726,1.143083648678235,140684.99015431758,374350.0390116931,7,451430.08218120015,Healthcare,18,9,0.6872156900350739,0.9616621238245556,0.07962373059997763,0.8502025772899444,Government,Caa
5216,313,0.3218796888901677,0.7929357045001317,30417.577951618405,165217.6675115887,15,935600.7497300474,Consumer Goods,22,8,0.9815676161216057,0.9557535211767418,0.20828494577553558,0.811231886569348,Government,Caa
5217,732,0.26273305012332115,1.0983766692865973,173257.24414372366,433802.39154927136,13,551517.4744834367,Healthcare,17,8,0.8124332288421162,0.8813266848746334,0.8949271187920471,0.2701043441446429,Personal,Ba
5218,456,0.12830123280273267,0.8947328354241049,75583.9111855189,450649.75590614503,9,50961.64697405772,Finance,18,5,0.5300351503552431,0.6297527446270598,0.49213283829858,0.7875977677555493,Corporate,Caa
5219,431,0.5165968271965904,0.9959800663023481,110267.89168686805,43066.61455924563,14,911104.0329337785,Healthcare,4,8,0.2250317390731974,0.5985991526527337,0.8278980936691134,0.37477489921513774,Personal,Caa
5220,637,0.12258387824873887,1.1208251651836894,173066.60369768128,70064.71468957132,6,925248.0910226146,Technology,25,7,0.3404135859410027,0.21792334811120662,0.6708288638088732,0.08508538342789829,Government,Ba
5221,703,0.42662897974193337,1.1978344902933564,199465.54498161728,134122.20330591462,7,188122.14280617543,Technology,16,2,0.3754513723005375,0.7174123703827403,0.8582087907696853,0.5148888107280565,Personal,B
5222,675,0.2570386882099235,1.0117976910534037,165130.19581353824,353318.8640619443,14,972935.788051301,Finance,20,7,0.9131510882483932,0.9143830182074554,0.5177717957153803,0.26968683853643494,Personal,Ba
5223,406,0.1960646636009333,0.7201653670424479,34221.65033861601,95765.51302292701,11,451341.4871020959,Finance,26,6,0.25736186542926265,0.3135063246870454,0.8190511090950029,0.10214241837227878,Corporate,Caa
5224,564,0.4335430256677727,0.7093083953044768,92688.20903275402,113939.64904782875,3,915275.513619678,Finance,13,8,0.7221686317244996,0.843414821280314,0.9430425928638899,0.24365627977739523,Personal,B
5225,504,0.3872688572631029,0.7163726774243749,72025.80814261083,194022.4619764418,11,370437.2471907373,Technology,11,6,0.5881290267782454,0.41028473991777836,0.1446107776021549,0.2657002372703746,Corporate,B
5226,378,0.2576281286874149,0.5685358242096488,193902.3945939247,307759.9968655587,8,32456.86340257099,Consumer Goods,19,4,0.1718415692864288,0.9549161268353284,0.9969962268883094,0.5582824397123577,Corporate,B
5227,454,0.35648037412961964,0.5375192243502085,74918.91580119779,488273.13557382877,26,797070.2822675643,Technology,11,4,0.268296010072958,0.3985158034520625,0.7391822950439556,0.6082361897734828,Personal,B
5228,546,0.22311855060310473,0.9065900134265883,190369.53235770532,393027.873484419,6,886953.112362091,Energy,1,3,0.28395564873929324,0.7723587999349643,0.5744728282527617,0.1491341319731483,Corporate,B
5229,830,0.5318482295013461,1.0674119690551847,189377.9772953231,281360.24078130524,3,171180.56766647103,Healthcare,28,1,0.17919510526304427,0.8096921362078559,0.9922172371556245,0.7797715071995698,Personal,Ba
5230,837,0.25690939016358083,0.5252941778707522,172699.75319730278,29446.177620374023,29,558441.1283697387,Finance,8,4,0.7844865203672424,0.7112743819344406,0.16666901720447858,0.9348892991190446,Personal,Baa
5231,453,0.2225765147757657,0.8966440074952884,46672.20033870092,260835.75732131302,12,833242.6717132985,Real Estate,11,9,0.31324432597912333,0.38247511184506533,0.6476646030752667,0.23044804994467016,Corporate,Caa
5232,453,0.47591685552982554,0.7602327848559804,30339.188761102374,106022.16886844658,18,466930.3056009525,Technology,20,3,0.533772327654568,0.1560509605580339,0.1883015990632697,0.03175796061814584,Corporate,Caa
5233,391,0.10879624399695745,1.1247396417903328,164960.12431633132,153534.18007656932,25,790482.2126732628,Real Estate,27,0,0.7367987421522061,0.10005726704158968,0.5085875586712377,0.8343128164066977,Personal,B
5234,732,0.23400586604303766,0.6017708502166204,173360.8397905152,129176.0402990206,11,641712.3576862263,Consumer Goods,18,1,0.9687206704226722,0.09365888886120921,0.03959556487058091,0.7360883644236468,Personal,Ba
5235,637,0.2876976103255866,0.894402403506682,193570.88784937438,176986.82207479284,7,723523.1242183672,Technology,7,1,0.910173140753103,0.7695108191542541,0.3436877016649269,0.28254232814716373,Corporate,Ba
5236,779,0.5411189808956909,1.1796444948963547,67125.04394697247,35818.591378620185,10,919627.7025171333,Consumer Goods,29,8,0.2121084957551712,0.3811551649849183,0.8733107777022221,0.5142739245274291,Government,B
5237,430,0.5752209012741721,0.7415230765255438,154634.89954712233,290534.71349709976,16,422655.1214492369,Consumer Goods,12,1,0.8940947335359904,0.38031542608415725,0.7585551400060321,0.718053607981981,Government,Caa
5238,749,0.4582389834569749,1.0192438379054538,118240.95096330304,27647.757072164946,26,773265.1452655125,Technology,1,9,0.8461340193056528,0.20175111766153508,0.39684991347238574,0.21725064097136748,Corporate,B
5239,572,0.3462658905048299,1.1177158085280596,85841.9748833327,331988.853483608,16,715556.7051728489,Technology,19,6,0.029917131005058883,0.21454279335155912,0.17113251568645538,0.280841903045309,Corporate,B
5240,476,0.42031077452884436,0.6303473937302101,133069.47171003418,366747.15423052956,15,444599.1098963912,Consumer Goods,26,2,0.884607605702015,0.3808819414067097,0.06198276796803015,0.6561566743198843,Personal,B
5241,348,0.3070005258406665,1.1947690261834027,123193.89690995414,245601.70054943085,13,387362.19393655285,Energy,11,1,0.5344471057480331,0.21205734386086317,0.9530226648645184,0.4430178607987443,Government,Caa
5242,654,0.24941291592433393,1.0665706655273213,79690.04787726051,391722.2715380322,25,882541.1205103169,Energy,21,7,0.1915761439221274,0.6341274012751322,0.4324104667814196,0.06497101875208078,Personal,B
5243,607,0.5753440340698143,0.5962949806787777,75638.61856240628,483858.3960294948,4,212692.1043453967,Finance,23,1,0.995323444459807,0.8512859089269568,0.7204034510780579,0.535220952152091,Government,B
5244,345,0.1576951145049619,0.7176192903603863,112718.63810503612,173326.04236157148,4,325322.03449928947,Technology,3,8,0.31188790781421116,0.6784815888809166,0.9082035130431937,0.8652256802608945,Personal,Caa
5245,601,0.27319678402505454,0.9374790268501405,110586.2064426335,311358.9274424522,6,974737.1865065042,Energy,13,2,0.18765606041400373,0.29653925861664876,0.7365729240065738,0.340435292025565,Personal,B
5246,707,0.5495444799802965,1.1194424338230746,81348.95953855939,165247.2128131574,18,284592.13220479153,Consumer Goods,20,8,0.17300794721909307,0.3221890743585202,0.46842969821800495,0.3138471873806373,Government,B
5247,488,0.4615707152937084,0.6363848658145942,74834.29686686269,224475.8645892904,26,873751.6674360976,Healthcare,5,2,0.5263278828702892,0.6160572320966674,0.36914029469966536,0.05034180710182701,Personal,B
5248,428,0.1145507256614883,1.0118439077818464,192232.2595539649,15308.633904481894,1,377713.5061116436,Real Estate,10,8,0.17478315108156983,0.6181591201458881,0.8731212625780627,0.144979835597827,Government,B
5249,836,0.11154983671212357,0.6894536092526146,176602.98580671466,41803.191370983324,10,555691.5942895166,Healthcare,18,5,0.5198255461496925,0.7510634229773258,0.3188929145714178,0.09481433917994475,Government,Baa
5250,565,0.35825623131228734,1.0637915154393651,168852.44792217072,399776.7211160675,3,404358.83204875584,Technology,28,1,0.7372164568071508,0.9361382988029868,0.327141723971629,0.5549556087955074,Personal,B
5251,417,0.3421265281150109,0.9784094190925233,66428.24067509113,74254.35167303604,28,229088.74445877812,Technology,25,0,0.9486425127874222,0.22570655416982166,0.7569060938885327,0.37706819990788976,Personal,Caa
5252,763,0.32149576932815915,0.8660363242680251,62179.475947586194,351079.95669777197,14,694194.8033302958,Technology,7,2,0.3675992752932533,0.2901649042389416,0.5858204202733929,0.46313867581567036,Government,Ba
5253,443,0.2511718809195045,0.9549061736863,167585.9331106767,355889.1811260026,11,966944.0990131006,Technology,2,6,0.9759022216177772,0.7204495017987558,0.4279746306256874,0.758628769434466,Personal,B
5254,741,0.5933193599068195,1.113511671873672,61394.639107682146,498131.85315591644,5,893882.8046655024,Energy,12,9,0.9889097689256394,0.12058139639832022,0.4505575996401311,0.9983864890057556,Corporate,B
5255,499,0.23599366149169074,0.7704981018925385,115601.10907835615,349320.02298424987,2,985423.920200182,Healthcare,22,2,0.5880278397703497,0.24157628783391571,0.5835721937680302,0.9387050521504141,Government,B
5256,456,0.345020103220281,1.03847512610922,67641.70375094305,68729.11618896862,9,694215.72476577,Finance,7,2,0.3024806125107419,0.23044171832575033,0.4374274367176,0.16304456376899357,Personal,Caa
5257,786,0.3024465484115332,0.6112338044128475,94271.86322392586,315138.11820750654,29,44133.45593072029,Energy,28,6,0.8530579868075837,0.21276121247416324,0.31667820600625673,0.6774142432005218,Government,Ba
5258,433,0.18512471298087105,0.9908298958093311,175087.2186596223,264450.69606979913,29,558529.1325903515,Energy,26,6,0.05324872210318787,0.7047132279908817,0.906082236728189,0.41099946081955807,Government,B
5259,447,0.2013094095626393,1.0254601537301973,181541.11835294653,459108.42497482355,17,626290.1403783705,Consumer Goods,12,3,0.4406642582527275,0.19307266105574972,0.5063893785950965,0.07304565474738556,Corporate,B
5260,635,0.5591513710048864,0.8100983877281187,199435.4726499049,346624.2828113694,29,128942.35063913511,Consumer Goods,4,0,0.633778925640981,0.8599470744451091,0.1986056386786641,0.5584088304328715,Personal,B
